Algoritmo;K;Jaccard_reale;Ripetizione;Jaccard_stimata
KMH;256;0.49406;76;0.488281
KMH;256;0.49406;77;0.488281
KMH;256;0.49406;78;0.492188
KMH;256;0.49406;79;0.492188
KMH;256;0.49406;80;0.492188
KMH;256;0.49406;81;0.492188
KMH;256;0.49406;82;0.488281
KMH;256;0.49406;83;0.492188
KMH;256;0.49406;84;0.492188
KMH;256;0.49406;85;0.492188
KMH;256;0.49406;86;0.492188
KMH;256;0.49406;87;0.492188
KMH;256;0.49406;88;0.492188
KMH;256;0.49406;89;0.488281
KMH;256;0.49406;90;0.488281
KMH;256;0.49406;91;0.488281
KMH;256;0.49406;92;0.492188
KMH;256;0.49406;93;0.496094
KMH;256;0.49406;94;0.496094
KMH;256;0.49406;95;0.496094
KMH;256;0.49406;96;0.492188
KMH;256;0.49406;97;0.492188
KMH;256;0.49406;98;0.496094
KMH;256;0.49406;99;0.492188
KMH;256;0.49406;100;0.488281
KMH;256;0.59648;1;0.632812
KMH;256;0.59648;2;0.628906
KMH;256;0.59648;3;0.628906
KMH;256;0.59648;4;0.628906
KMH;256;0.59648;5;0.632812
KMH;256;0.59648;6;0.628906
KMH;256;0.59648;7;0.628906
KMH;256;0.59648;8;0.625
KMH;256;0.59648;9;0.628906
KMH;256;0.59648;10;0.628906
KMH;256;0.59648;11;0.632812
KMH;256;0.59648;12;0.632812
KMH;256;0.59648;13;0.632812
KMH;256;0.59648;14;0.632812
KMH;256;0.59648;15;0.628906
KMH;256;0.59648;16;0.628906
KMH;256;0.59648;17;0.628906
KMH;256;0.59648;18;0.632812
KMH;256;0.59648;19;0.636719
KMH;256;0.59648;20;0.632812
KMH;256;0.59648;21;0.632812
KMH;256;0.59648;22;0.636719
KMH;256;0.59648;23;0.636719
KMH;256;0.59648;24;0.636719
KMH;256;0.59648;25;0.636719
KMH;256;0.59648;26;0.636719
KMH;256;0.59648;27;0.636719
KMH;256;0.59648;28;0.636719
KMH;256;0.59648;29;0.632812
KMH;256;0.59648;30;0.628906
KMH;256;0.59648;31;0.632812
KMH;256;0.59648;32;0.632812
KMH;256;0.59648;33;0.636719
KMH;256;0.59648;34;0.636719
KMH;256;0.59648;35;0.632812
KMH;256;0.59648;36;0.636719
KMH;256;0.59648;37;0.640625
KMH;256;0.59648;38;0.640625
KMH;256;0.59648;39;0.640625
KMH;256;0.59648;40;0.640625
KMH;256;0.59648;41;0.636719
KMH;256;0.59648;42;0.632812
KMH;256;0.59648;43;0.628906
KMH;256;0.59648;44;0.625
KMH;256;0.59648;45;0.625
KMH;256;0.59648;46;0.621094
KMH;256;0.59648;47;0.625
KMH;256;0.59648;48;0.621094
KMH;256;0.59648;49;0.617188
KMH;256;0.59648;50;0.613281
KMH;256;0.59648;51;0.613281
KMH;256;0.59648;52;0.617188
KMH;256;0.59648;53;0.617188
KMH;256;0.59648;54;0.613281
KMH;256;0.59648;55;0.609375
KMH;256;0.59648;56;0.609375
KMH;256;0.59648;57;0.609375
KMH;256;0.59648;58;0.609375
KMH;256;0.59648;59;0.605469
KMH;256;0.59648;60;0.605469
KMH;256;0.59648;61;0.605469
KMH;256;0.59648;62;0.609375
KMH;256;0.59648;63;0.613281
KMH;256;0.59648;64;0.617188
KMH;256;0.59648;65;0.621094
KMH;256;0.59648;66;0.621094
KMH;256;0.59648;67;0.621094
KMH;256;0.59648;68;0.625
KMH;256;0.59648;69;0.625
KMH;256;0.59648;70;0.625
KMH;256;0.59648;71;0.621094
KMH;256;0.59648;72;0.621094
KMH;256;0.59648;73;0.621094
KMH;256;0.59648;74;0.617188
KMH;256;0.59648;75;0.617188
KMH;256;0.59648;76;0.621094
KMH;256;0.59648;77;0.617188
KMH;256;0.59648;78;0.617188
KMH;256;0.59648;79;0.621094
KMH;256;0.59648;80;0.621094
KMH;256;0.59648;81;0.621094
KMH;256;0.59648;82;0.621094
KMH;256;0.59648;83;0.621094
KMH;256;0.59648;84;0.617188
KMH;256;0.59648;85;0.617188
KMH;256;0.59648;86;0.613281
KMH;256;0.59648;87;0.613281
KMH;256;0.59648;88;0.613281
KMH;256;0.59648;89;0.609375
KMH;256;0.59648;90;0.609375
KMH;256;0.59648;91;0.605469
KMH;256;0.59648;92;0.605469
KMH;256;0.59648;93;0.605469
KMH;256;0.59648;94;0.605469
KMH;256;0.59648;95;0.605469
KMH;256;0.59648;96;0.605469
KMH;256;0.59648;97;0.605469
KMH;256;0.59648;98;0.601562
KMH;256;0.59648;99;0.601562
KMH;256;0.59648;100;0.601562
KMH;256;0.70048;1;0.699219
KMH;256;0.70048;2;0.699219
KMH;256;0.70048;3;0.699219
KMH;256;0.70048;4;0.695312
KMH;256;0.70048;5;0.695312
KMH;256;0.70048;6;0.695312
KMH;256;0.70048;7;0.695312
KMH;256;0.70048;8;0.695312
KMH;256;0.70048;9;0.699219
KMH;256;0.70048;10;0.695312
KMH;256;0.70048;11;0.695312
KMH;256;0.70048;12;0.695312
KMH;256;0.70048;13;0.695312
KMH;256;0.70048;14;0.695312
KMH;256;0.70048;15;0.695312
KMH;256;0.70048;16;0.695312
KMH;256;0.70048;17;0.699219
KMH;256;0.70048;18;0.695312
KMH;256;0.70048;19;0.695312
KMH;256;0.70048;20;0.695312
KMH;256;0.70048;21;0.695312
KMH;256;0.70048;22;0.695312
KMH;256;0.70048;23;0.695312
KMH;256;0.70048;24;0.699219
KMH;256;0.70048;25;0.699219
KMH;256;0.70048;26;0.695312
KMH;256;0.70048;27;0.691406
KMH;256;0.70048;28;0.691406
KMH;256;0.70048;29;0.695312
KMH;256;0.70048;30;0.691406
KMH;256;0.70048;31;0.691406
KMH;256;0.70048;32;0.691406
KMH;256;0.70048;33;0.695312
KMH;256;0.70048;34;0.699219
KMH;256;0.70048;35;0.703125
KMH;256;0.70048;36;0.703125
KMH;256;0.70048;37;0.707031
KMH;256;0.70048;38;0.710938
KMH;256;0.70048;39;0.710938
KMH;256;0.70048;40;0.710938
KMH;256;0.70048;41;0.707031
KMH;256;0.70048;42;0.710938
KMH;256;0.70048;43;0.710938
KMH;256;0.70048;44;0.707031
KMH;256;0.70048;45;0.710938
KMH;256;0.70048;46;0.710938
KMH;256;0.70048;47;0.710938
KMH;256;0.70048;48;0.710938
KMH;256;0.70048;49;0.707031
KMH;256;0.70048;50;0.707031
KMH;256;0.70048;51;0.707031
KMH;256;0.70048;52;0.710938
KMH;256;0.70048;53;0.714844
KMH;256;0.70048;54;0.710938
KMH;256;0.70048;55;0.707031
KMH;256;0.70048;56;0.707031
KMH;256;0.70048;57;0.707031
KMH;256;0.70048;58;0.707031
KMH;256;0.70048;59;0.707031
KMH;256;0.70048;60;0.710938
KMH;256;0.70048;61;0.714844
KMH;256;0.70048;62;0.714844
KMH;256;0.70048;63;0.714844
KMH;256;0.70048;64;0.71875
KMH;256;0.70048;65;0.722656
KMH;256;0.70048;66;0.71875
KMH;256;0.70048;67;0.722656
KMH;256;0.70048;68;0.722656
KMH;256;0.70048;69;0.722656
KMH;256;0.70048;70;0.722656
KMH;256;0.70048;71;0.722656
KMH;256;0.70048;72;0.722656
KMH;256;0.70048;73;0.722656
KMH;256;0.70048;74;0.722656
KMH;256;0.70048;75;0.722656
KMH;256;0.70048;76;0.722656
KMH;256;0.70048;77;0.726562
KMH;256;0.70048;78;0.730469
KMH;256;0.70048;79;0.730469
KMH;256;0.70048;80;0.730469
KMH;256;0.70048;81;0.726562
KMH;256;0.70048;82;0.726562
KMH;256;0.70048;83;0.726562
KMH;256;0.70048;84;0.726562
KMH;256;0.70048;85;0.726562
KMH;256;0.70048;86;0.730469
KMH;256;0.70048;87;0.734375
KMH;256;0.70048;88;0.734375
KMH;256;0.70048;89;0.734375
KMH;256;0.70048;90;0.730469
KMH;256;0.70048;91;0.730469
KMH;256;0.70048;92;0.730469
KMH;256;0.70048;93;0.734375
KMH;256;0.70048;94;0.734375
KMH;256;0.70048;95;0.738281
KMH;256;0.70048;96;0.738281
KMH;256;0.70048;97;0.742188
KMH;256;0.70048;98;0.742188
KMH;256;0.70048;99;0.742188
KMH;256;0.70048;100;0.742188
KMH;256;0.79692;1;0.800781
KMH;256;0.79692;2;0.800781
KMH;256;0.79692;3;0.800781
KMH;256;0.79692;4;0.796875
KMH;256;0.79692;5;0.796875
KMH;256;0.79692;6;0.800781
KMH;256;0.79692;7;0.800781
KMH;256;0.79692;8;0.796875
KMH;256;0.79692;9;0.796875
KMH;256;0.79692;10;0.796875
KMH;256;0.79692;11;0.792969
KMH;256;0.79692;12;0.792969
KMH;256;0.79692;13;0.789062
KMH;256;0.79692;14;0.789062
KMH;256;0.79692;15;0.789062
KMH;256;0.79692;16;0.789062
KMH;256;0.79692;17;0.789062
KMH;256;0.79692;18;0.789062
KMH;256;0.79692;19;0.789062
KMH;256;0.79692;20;0.789062
KMH;256;0.79692;21;0.789062
KMH;256;0.79692;22;0.789062
KMH;256;0.79692;23;0.792969
KMH;256;0.79692;24;0.789062
KMH;256;0.79692;25;0.789062
KMH;256;0.79692;26;0.789062
KMH;256;0.79692;27;0.785156
KMH;256;0.79692;28;0.785156
KMH;256;0.79692;29;0.785156
KMH;256;0.79692;30;0.785156
KMH;256;0.79692;31;0.785156
KMH;256;0.79692;32;0.78125
KMH;256;0.79692;33;0.777344
KMH;256;0.79692;34;0.78125
KMH;256;0.79692;35;0.78125
KMH;256;0.79692;36;0.78125
KMH;256;0.79692;37;0.785156
KMH;256;0.79692;38;0.789062
KMH;256;0.79692;39;0.789062
KMH;256;0.79692;40;0.789062
KMH;256;0.79692;41;0.785156
KMH;256;0.79692;42;0.785156
KMH;256;0.79692;43;0.78125
KMH;256;0.79692;44;0.78125
KMH;256;0.79692;45;0.78125
KMH;256;0.79692;46;0.78125
KMH;256;0.79692;47;0.78125
KMH;256;0.79692;48;0.78125
KMH;256;0.79692;49;0.78125
KMH;256;0.79692;50;0.78125
KMH;256;0.79692;51;0.785156
KMH;256;0.79692;52;0.785156
KMH;256;0.79692;53;0.785156
KMH;256;0.79692;54;0.789062
KMH;256;0.79692;55;0.789062
KMH;256;0.79692;56;0.789062
KMH;256;0.79692;57;0.789062
KMH;256;0.79692;58;0.789062
KMH;256;0.79692;59;0.792969
KMH;256;0.79692;60;0.796875
KMH;256;0.79692;61;0.796875
KMH;256;0.79692;62;0.800781
KMH;256;0.79692;63;0.796875
KMH;256;0.79692;64;0.796875
KMH;256;0.79692;65;0.796875
KMH;256;0.79692;66;0.796875
KMH;256;0.79692;67;0.792969
KMH;256;0.79692;68;0.792969
KMH;256;0.79692;69;0.792969
KMH;256;0.79692;70;0.796875
KMH;256;0.79692;71;0.792969
KMH;256;0.79692;72;0.792969
KMH;256;0.79692;73;0.792969
KMH;256;0.79692;74;0.796875
KMH;256;0.79692;75;0.796875
KMH;256;0.79692;76;0.796875
KMH;256;0.79692;77;0.796875
KMH;256;0.79692;78;0.796875
KMH;256;0.79692;79;0.796875
KMH;256;0.79692;80;0.796875
KMH;256;0.79692;81;0.796875
KMH;256;0.79692;82;0.792969
KMH;256;0.79692;83;0.792969
KMH;256;0.79692;84;0.796875
KMH;256;0.79692;85;0.796875
KMH;256;0.79692;86;0.800781
KMH;256;0.79692;87;0.800781
KMH;256;0.79692;88;0.800781
KMH;256;0.79692;89;0.800781
KMH;256;0.79692;90;0.800781
KMH;256;0.79692;91;0.800781
KMH;256;0.79692;92;0.800781
KMH;256;0.79692;93;0.800781
KMH;256;0.79692;94;0.800781
KMH;256;0.79692;95;0.800781
KMH;256;0.79692;96;0.800781
KMH;256;0.79692;97;0.796875
KMH;256;0.79692;98;0.796875
KMH;256;0.79692;99;0.796875
KMH;256;0.79692;100;0.796875
KMH;256;0.901;1;0.894531
KMH;256;0.901;2;0.894531
KMH;256;0.901;3;0.894531
KMH;256;0.901;4;0.894531
KMH;256;0.901;5;0.894531
KMH;256;0.901;6;0.894531
KMH;256;0.901;7;0.894531
KMH;256;0.901;8;0.894531
KMH;256;0.901;9;0.894531
KMH;256;0.901;10;0.890625
KMH;256;0.901;11;0.890625
KMH;256;0.901;12;0.890625
KMH;256;0.901;13;0.890625
KMH;256;0.901;14;0.890625
KMH;256;0.901;15;0.894531
KMH;256;0.901;16;0.894531
KMH;256;0.901;17;0.894531
KMH;256;0.901;18;0.894531
KMH;256;0.901;19;0.894531
KMH;256;0.901;20;0.894531
KMH;256;0.901;21;0.894531
KMH;256;0.901;22;0.890625
KMH;256;0.901;23;0.894531
KMH;256;0.901;24;0.894531
KMH;256;0.901;25;0.890625
KMH;256;0.901;26;0.894531
KMH;256;0.901;27;0.894531
KMH;256;0.901;28;0.894531
KMH;256;0.901;29;0.894531
KMH;256;0.901;30;0.894531
KMH;256;0.901;31;0.894531
KMH;256;0.901;32;0.894531
KMH;256;0.901;33;0.898438
KMH;256;0.901;34;0.898438
KMH;256;0.901;35;0.894531
KMH;256;0.901;36;0.894531
KMH;256;0.901;37;0.894531
KMH;256;0.901;38;0.894531
KMH;256;0.901;39;0.890625
KMH;256;0.901;40;0.890625
KMH;256;0.901;41;0.890625
KMH;256;0.901;42;0.890625
KMH;256;0.901;43;0.890625
KMH;256;0.901;44;0.890625
KMH;256;0.901;45;0.890625
KMH;256;0.901;46;0.890625
KMH;256;0.901;47;0.890625
KMH;256;0.901;48;0.890625
KMH;256;0.901;49;0.890625
KMH;256;0.901;50;0.890625
KMH;256;0.901;51;0.890625
KMH;256;0.901;52;0.886719
KMH;256;0.901;53;0.886719
KMH;256;0.901;54;0.882812
KMH;256;0.901;55;0.882812
KMH;256;0.901;56;0.882812
KMH;256;0.901;57;0.882812
KMH;256;0.901;58;0.878906
KMH;256;0.901;59;0.878906
KMH;256;0.901;60;0.875
KMH;256;0.901;61;0.875
KMH;256;0.901;62;0.878906
KMH;256;0.901;63;0.882812
KMH;256;0.901;64;0.882812
KMH;256;0.901;65;0.882812
KMH;256;0.901;66;0.882812
KMH;256;0.901;67;0.882812
KMH;256;0.901;68;0.886719
KMH;256;0.901;69;0.886719
KMH;256;0.901;70;0.886719
KMH;256;0.901;71;0.886719
KMH;256;0.901;72;0.886719
KMH;256;0.901;73;0.886719
KMH;256;0.901;74;0.886719
KMH;256;0.901;75;0.886719
KMH;256;0.901;76;0.886719
KMH;256;0.901;77;0.886719
KMH;256;0.901;78;0.886719
KMH;256;0.901;79;0.886719
KMH;256;0.901;80;0.886719
KMH;256;0.901;81;0.886719
KMH;256;0.901;82;0.886719
KMH;256;0.901;83;0.890625
KMH;256;0.901;84;0.890625
KMH;256;0.901;85;0.890625
KMH;256;0.901;86;0.890625
KMH;256;0.901;87;0.890625
KMH;256;0.901;88;0.890625
KMH;256;0.901;89;0.890625
KMH;256;0.901;90;0.890625
KMH;256;0.901;91;0.890625
KMH;256;0.901;92;0.890625
KMH;256;0.901;93;0.890625
KMH;256;0.901;94;0.894531
KMH;256;0.901;95;0.894531
KMH;256;0.901;96;0.894531
KMH;256;0.901;97;0.894531
KMH;256;0.901;98;0.894531
KMH;256;0.901;99;0.894531
KMH;256;0.901;100;0.898438
KMH;256;1;1;1
KMH;256;1;2;1
KMH;256;1;3;1
KMH;256;1;4;1
KMH;256;1;5;1
KMH;256;1;6;1
KMH;256;1;7;1
KMH;256;1;8;1
KMH;256;1;9;1
KMH;256;1;10;1
KMH;256;1;11;1
KMH;256;1;12;1
KMH;256;1;13;1
KMH;256;1;14;1
KMH;256;1;15;1
KMH;256;1;16;1
KMH;256;1;17;1
KMH;256;1;18;1
KMH;256;1;19;1
KMH;256;1;20;1
KMH;256;1;21;1
KMH;256;1;22;1
KMH;256;1;23;1
KMH;256;1;24;1
KMH;256;1;25;1
KMH;256;1;26;1
KMH;256;1;27;1
KMH;256;1;28;1
KMH;256;1;29;1
KMH;256;1;30;1
KMH;256;1;31;1
KMH;256;1;32;1
KMH;256;1;33;1
KMH;256;1;34;1
KMH;256;1;35;1
KMH;256;1;36;1
KMH;256;1;37;1
KMH;256;1;38;1
KMH;256;1;39;1
KMH;256;1;40;1
KMH;256;1;41;1
KMH;256;1;42;1
KMH;256;1;43;1
KMH;256;1;44;1
KMH;256;1;45;1
KMH;256;1;46;1
KMH;256;1;47;1
KMH;256;1;48;1
KMH;256;1;49;1
KMH;256;1;50;1
KMH;256;1;51;1
KMH;256;1;52;1
KMH;256;1;53;1
KMH;256;1;54;1
KMH;256;1;55;1
KMH;256;1;56;1
KMH;256;1;57;1
KMH;256;1;58;1
KMH;256;1;59;1
KMH;256;1;60;1
KMH;256;1;61;1
KMH;256;1;62;1
KMH;256;1;63;1
KMH;256;1;64;1
KMH;256;1;65;1
KMH;256;1;66;1
KMH;256;1;67;1
KMH;256;1;68;1
KMH;256;1;69;1
KMH;256;1;70;1
KMH;256;1;71;1
KMH;256;1;72;1
KMH;256;1;73;1
KMH;256;1;74;1
KMH;256;1;75;1
KMH;256;1;76;1
KMH;256;1;77;1
KMH;256;1;78;1
KMH;256;1;79;1
KMH;256;1;80;1
KMH;256;1;81;1
KMH;256;1;82;1
KMH;256;1;83;1
KMH;256;1;84;1
KMH;256;1;85;1
KMH;256;1;86;1
KMH;256;1;87;1
KMH;256;1;88;1
KMH;256;1;89;1
KMH;256;1;90;1
KMH;256;1;91;1
KMH;256;1;92;1
KMH;256;1;93;1
KMH;256;1;94;1
KMH;256;1;95;1
KMH;256;1;96;1
KMH;256;1;97;1
KMH;256;1;98;1
KMH;256;1;99;1
KMH;256;1;100;1
KMH;4096;0;1;0
KMH;4096;0;2;0
KMH;4096;0;3;0
KMH;4096;0;4;0
KMH;4096;0;5;0
KMH;4096;0;6;0
KMH;4096;0;7;0
KMH;4096;0;8;0
KMH;4096;0;9;0
KMH;4096;0;10;0
KMH;4096;0;11;0
KMH;4096;0;12;0
KMH;4096;0;13;0
KMH;4096;0;14;0
KMH;4096;0;15;0
KMH;4096;0;16;0
KMH;4096;0;17;0
KMH;4096;0;18;0
KMH;4096;0;19;0
KMH;4096;0;20;0
KMH;4096;0;21;0
KMH;4096;0;22;0
KMH;4096;0;23;0
KMH;4096;0;24;0
KMH;4096;0;25;0
KMH;4096;0;26;0
KMH;4096;0;27;0
KMH;4096;0;28;0
KMH;4096;0;29;0
KMH;4096;0;30;0
KMH;4096;0;31;0
KMH;4096;0;32;0
KMH;4096;0;33;0
KMH;4096;0;34;0
KMH;4096;0;35;0
KMH;4096;0;36;0
KMH;4096;0;37;0
KMH;4096;0;38;0
KMH;4096;0;39;0
KMH;4096;0;40;0
KMH;4096;0;41;0
KMH;4096;0;42;0
KMH;4096;0;43;0
KMH;4096;0;44;0
KMH;4096;0;45;0
KMH;4096;0;46;0
KMH;4096;0;47;0
KMH;4096;0;48;0
KMH;4096;0;49;0
KMH;4096;0;50;0
KMH;4096;0;51;0
KMH;4096;0;52;0
KMH;4096;0;53;0
KMH;4096;0;54;0
KMH;4096;0;55;0
KMH;4096;0;56;0
KMH;4096;0;57;0
KMH;4096;0;58;0
KMH;4096;0;59;0
KMH;4096;0;60;0
KMH;4096;0;61;0
KMH;4096;0;62;0
KMH;4096;0;63;0
KMH;4096;0;64;0
KMH;4096;0;65;0
KMH;4096;0;66;0
KMH;4096;0;67;0
KMH;4096;0;68;0
KMH;4096;0;69;0
KMH;4096;0;70;0
KMH;4096;0;71;0
KMH;4096;0;72;0
KMH;4096;0;73;0
KMH;4096;0;74;0
KMH;4096;0;75;0
KMH;4096;0;76;0
KMH;4096;0;77;0
KMH;4096;0;78;0
KMH;4096;0;79;0
KMH;4096;0;80;0
KMH;4096;0;81;0
KMH;4096;0;82;0
KMH;4096;0;83;0
KMH;4096;0;84;0
KMH;4096;0;85;0
KMH;4096;0;86;0
KMH;4096;0;87;0
KMH;4096;0;88;0
KMH;4096;0;89;0
KMH;4096;0;90;0
KMH;4096;0;91;0
KMH;4096;0;92;0
KMH;4096;0;93;0
KMH;4096;0;94;0
KMH;4096;0;95;0
KMH;4096;0;96;0
KMH;4096;0;97;0
KMH;4096;0;98;0
KMH;4096;0;99;0
KMH;4096;0;100;0
KMH;4096;0.09988;1;0.106201
KMH;4096;0.09988;2;0.105957
KMH;4096;0.09988;3;0.105957
KMH;4096;0.09988;4;0.105957
KMH;4096;0.09988;5;0.105957
KMH;4096;0.09988;6;0.105957
KMH;4096;0.09988;7;0.105957
KMH;4096;0.09988;8;0.105957
KMH;4096;0.09988;9;0.106201
KMH;4096;0.09988;10;0.106201
KMH;4096;0.09988;11;0.106201
KMH;4096;0.09988;12;0.106201
KMH;4096;0.09988;13;0.106201
KMH;4096;0.09988;14;0.106201
KMH;4096;0.09988;15;0.106201
KMH;4096;0.09988;16;0.105957
KMH;4096;0.09988;17;0.105957
KMH;4096;0.09988;18;0.105957
KMH;4096;0.09988;19;0.105957
KMH;4096;0.09988;20;0.105957
KMH;4096;0.09988;21;0.105957
KMH;4096;0.09988;22;0.105957
KMH;4096;0.09988;23;0.105957
KMH;4096;0.09988;24;0.105957
KMH;4096;0.09988;25;0.105957
KMH;4096;0.09988;26;0.105957
KMH;4096;0.09988;27;0.106201
KMH;4096;0.09988;28;0.106201
KMH;4096;0.09988;29;0.106201
KMH;4096;0.09988;30;0.106201
KMH;4096;0.09988;31;0.106201
KMH;4096;0.09988;32;0.106201
KMH;4096;0.09988;33;0.106201
KMH;4096;0.09988;34;0.106201
KMH;4096;0.09988;35;0.106201
KMH;4096;0.09988;36;0.106201
KMH;4096;0.09988;37;0.106201
KMH;4096;0.09988;38;0.106201
KMH;4096;0.09988;39;0.106201
KMH;4096;0.09988;40;0.106201
KMH;4096;0.09988;41;0.106201
KMH;4096;0.09988;42;0.106201
KMH;4096;0.09988;43;0.106201
KMH;4096;0.09988;44;0.106201
KMH;4096;0.09988;45;0.106201
KMH;4096;0.09988;46;0.105957
KMH;4096;0.09988;47;0.105957
KMH;4096;0.09988;48;0.105713
KMH;4096;0.09988;49;0.105713
KMH;4096;0.09988;50;0.105713
KMH;4096;0.09988;51;0.105713
KMH;4096;0.09988;52;0.105713
KMH;4096;0.09988;53;0.105713
KMH;4096;0.09988;54;0.105713
KMH;4096;0.09988;55;0.105713
KMH;4096;0.09988;56;0.105713
KMH;4096;0.09988;57;0.105713
KMH;4096;0.09988;58;0.105713
KMH;4096;0.09988;59;0.105713
KMH;4096;0.09988;60;0.105713
KMH;4096;0.09988;61;0.105713
KMH;4096;0.09988;62;0.105713
KMH;4096;0.09988;63;0.105713
KMH;4096;0.09988;64;0.105713
KMH;4096;0.09988;65;0.105713
KMH;4096;0.09988;66;0.105713
KMH;4096;0.09988;67;0.105713
KMH;4096;0.09988;68;0.105713
KMH;4096;0.09988;69;0.105713
KMH;4096;0.09988;70;0.105713
KMH;4096;0.09988;71;0.105713
KMH;4096;0.09988;72;0.105713
KMH;4096;0.09988;73;0.105713
KMH;4096;0.09988;74;0.105713
KMH;4096;0.09988;75;0.105469
KMH;4096;0.09988;76;0.105469
KMH;4096;0.09988;77;0.105469
KMH;4096;0.09988;78;0.105469
KMH;4096;0.09988;79;0.105713
KMH;4096;0.09988;80;0.105469
KMH;4096;0.09988;81;0.105469
KMH;4096;0.09988;82;0.105469
KMH;4096;0.09988;83;0.105469
KMH;4096;0.09988;84;0.105469
KMH;4096;0.09988;85;0.105469
KMH;4096;0.09988;86;0.105469
KMH;4096;0.09988;87;0.105469
KMH;4096;0.09988;88;0.105469
KMH;4096;0.09988;89;0.105469
KMH;4096;0.09988;90;0.105469
KMH;4096;0.09988;91;0.105469
KMH;4096;0.09988;92;0.105469
KMH;4096;0.09988;93;0.105469
KMH;4096;0.09988;94;0.105469
KMH;4096;0.09988;95;0.105469
KMH;4096;0.09988;96;0.105469
KMH;4096;0.09988;97;0.105469
KMH;4096;0.09988;98;0.105469
KMH;4096;0.09988;99;0.105225
KMH;4096;0.09988;100;0.105225
KMH;4096;0.199;1;0.207764
KMH;4096;0.199;2;0.207764
KMH;4096;0.199;3;0.207764
KMH;4096;0.199;4;0.207764
KMH;4096;0.199;5;0.208008
KMH;4096;0.199;6;0.208008
KMH;4096;0.199;7;0.208008
KMH;4096;0.199;8;0.208008
KMH;4096;0.199;9;0.208008
KMH;4096;0.199;10;0.208008
KMH;4096;0.199;11;0.208008
KMH;4096;0.199;12;0.208008
KMH;4096;0.199;13;0.208008
KMH;4096;0.199;14;0.208008
KMH;4096;0.199;15;0.208008
KMH;4096;0.199;16;0.208008
KMH;4096;0.199;17;0.207764
KMH;4096;0.199;18;0.207764
KMH;4096;0.199;19;0.208008
KMH;4096;0.199;20;0.208008
KMH;4096;0.199;21;0.207764
KMH;4096;0.199;22;0.207764
KMH;4096;0.199;23;0.20752
KMH;4096;0.199;24;0.20752
KMH;4096;0.199;25;0.207764
KMH;4096;0.199;26;0.208008
KMH;4096;0.199;27;0.208008
KMH;4096;0.199;28;0.208008
KMH;4096;0.199;29;0.207764
KMH;4096;0.199;30;0.207764
KMH;4096;0.199;31;0.207764
KMH;4096;0.199;32;0.207764
KMH;4096;0.199;33;0.208008
KMH;4096;0.199;34;0.208252
KMH;4096;0.199;35;0.208252
KMH;4096;0.199;36;0.208252
KMH;4096;0.199;37;0.208252
KMH;4096;0.199;38;0.208008
KMH;4096;0.199;39;0.208008
KMH;4096;0.199;40;0.208008
KMH;4096;0.199;41;0.208008
KMH;4096;0.199;42;0.208252
KMH;4096;0.199;43;0.208252
KMH;4096;0.199;44;0.208496
KMH;4096;0.199;45;0.208496
KMH;4096;0.199;46;0.20874
KMH;4096;0.199;47;0.208496
KMH;4096;0.199;48;0.208496
KMH;4096;0.199;49;0.208496
KMH;4096;0.199;50;0.208496
KMH;4096;0.199;51;0.208496
KMH;4096;0.199;52;0.208496
KMH;4096;0.199;53;0.208496
KMH;4096;0.199;54;0.208252
KMH;4096;0.199;55;0.208252
KMH;4096;0.199;56;0.208252
KMH;4096;0.199;57;0.208008
KMH;4096;0.199;58;0.208008
KMH;4096;0.199;59;0.208008
KMH;4096;0.199;60;0.208008
KMH;4096;0.199;61;0.208252
KMH;4096;0.199;62;0.208252
KMH;4096;0.199;63;0.208252
KMH;4096;0.199;64;0.208496
KMH;4096;0.199;65;0.208252
KMH;4096;0.199;66;0.208252
KMH;4096;0.199;67;0.208252
KMH;4096;0.199;68;0.208252
KMH;4096;0.199;69;0.208252
KMH;4096;0.199;70;0.208252
KMH;4096;0.199;71;0.208496
KMH;4096;0.199;72;0.208496
KMH;4096;0.199;73;0.208496
KMH;4096;0.199;74;0.208496
KMH;4096;0.199;75;0.208496
KMH;4096;0.199;76;0.208252
KMH;4096;0.199;77;0.208008
KMH;4096;0.199;78;0.208008
KMH;4096;0.199;79;0.208008
KMH;4096;0.199;80;0.208008
KMH;4096;0.199;81;0.208008
KMH;4096;0.199;82;0.208008
KMH;4096;0.199;83;0.207764
KMH;4096;0.199;84;0.20752
KMH;4096;0.199;85;0.20752
KMH;4096;0.199;86;0.207275
KMH;4096;0.199;87;0.20752
KMH;4096;0.199;88;0.20752
KMH;4096;0.199;89;0.20752
KMH;4096;0.199;90;0.20752
KMH;4096;0.199;91;0.207764
KMH;4096;0.199;92;0.207764
KMH;4096;0.199;93;0.20752
KMH;4096;0.199;94;0.20752
KMH;4096;0.199;95;0.207764
KMH;4096;0.199;96;0.207764
KMH;4096;0.199;97;0.207764
KMH;4096;0.199;98;0.207764
KMH;4096;0.199;99;0.207764
KMH;4096;0.199;100;0.207764
KMH;4096;0.30154;1;0.31665
KMH;4096;0.30154;2;0.316895
KMH;4096;0.30154;3;0.316895
KMH;4096;0.30154;4;0.316895
KMH;4096;0.30154;5;0.316895
KMH;4096;0.30154;6;0.31665
KMH;4096;0.30154;7;0.316406
KMH;4096;0.30154;8;0.316162
KMH;4096;0.30154;9;0.316162
KMH;4096;0.30154;10;0.316406
KMH;4096;0.30154;11;0.316406
